12.7727 	WARNING 	Movie2 stim could not be imported and won't be available
200.0379 	EXP 	Sound  stopped
200.0381 	EXP 	New trial (rep=0, index=30): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
200.0409 	EXP 	Sound  started
200.0542 	EXP 	text_2: autoDraw = False
200.0542 	EXP 	fixationmain: autoDraw = False
200.0542 	EXP 	text_2: color = u'YELLOW (named)'
200.0542 	EXP 	text_2: text = u'GREEN'
200.0542 	EXP 	fixationmain: autoDraw = True
200.8538 	EXP 	fixationmain: autoDraw = False
200.8705 	EXP 	text_2: autoDraw = True
201.0375 	EXP 	Sound  stopped
201.6205 	DATA 	Keypress: x
202.1535 	EXP 	text_2: autoDraw = False
203.0371 	EXP 	Sound  stopped
203.0373 	EXP 	New trial (rep=0, index=31): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
203.0403 	EXP 	Sound  started
203.0532 	EXP 	text_2: autoDraw = False
203.0532 	EXP 	fixationmain: autoDraw = False
203.0532 	EXP 	text_2: color = u'BLUE (named)'
203.0532 	EXP 	text_2: text = u'YELLOW'
203.0532 	EXP 	fixationmain: autoDraw = True
203.8530 	EXP 	fixationmain: autoDraw = False
203.8697 	EXP 	text_2: autoDraw = True
204.0364 	EXP 	Sound  stopped
205.1527 	EXP 	text_2: autoDraw = False
205.3528 	DATA 	Keypress: m
206.0364 	EXP 	Sound  stopped
206.0366 	EXP 	New trial (rep=0, index=32): {u'color': u'BLUE', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
206.0396 	EXP 	Sound  started
206.0524 	EXP 	text_2: autoDraw = False
206.0524 	EXP 	fixationmain: autoDraw = False
206.0524 	EXP 	text_2: color = u'BLUE (named)'
206.0524 	EXP 	text_2: text = u'RED'
206.0524 	EXP 	fixationmain: autoDraw = True
206.8522 	EXP 	fixationmain: autoDraw = False
206.8689 	EXP 	text_2: autoDraw = True
207.0356 	EXP 	Sound  stopped
207.4856 	DATA 	Keypress: m
208.1518 	EXP 	text_2: autoDraw = False
209.0354 	EXP 	Sound  stopped
209.0356 	EXP 	New trial (rep=0, index=33): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
209.0385 	EXP 	Sound  started
209.0516 	EXP 	text_2: autoDraw = False
209.0516 	EXP 	fixationmain: autoDraw = False
209.0516 	EXP 	text_2: color = u'YELLOW (named)'
209.0516 	EXP 	text_2: text = u'GREEN'
209.0516 	EXP 	fixationmain: autoDraw = True
209.8514 	EXP 	fixationmain: autoDraw = False
209.8680 	EXP 	text_2: autoDraw = True
210.0348 	EXP 	Sound  stopped
210.8013 	DATA 	Keypress: x
211.1510 	EXP 	text_2: autoDraw = False
212.0346 	EXP 	Sound  stopped
212.0348 	EXP 	New trial (rep=0, index=34): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
212.0377 	EXP 	Sound  started
212.0508 	EXP 	text_2: autoDraw = False
212.0508 	EXP 	fixationmain: autoDraw = False
212.0508 	EXP 	text_2: color = u'GREEN (named)'
212.0508 	EXP 	text_2: text = u'GREEN'
212.0508 	EXP 	fixationmain: autoDraw = True
212.8505 	EXP 	fixationmain: autoDraw = False
212.8672 	EXP 	text_2: autoDraw = True
213.0340 	EXP 	Sound  stopped
213.9171 	DATA 	Keypress: n
214.1502 	EXP 	text_2: autoDraw = False
215.0337 	EXP 	Sound  stopped
215.0339 	EXP 	New trial (rep=0, index=35): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'n'}
215.0365 	EXP 	Sound  started
215.0499 	EXP 	text_2: autoDraw = False
215.0499 	EXP 	fixationmain: autoDraw = False
215.0499 	EXP 	text_2: color = u'GREEN (named)'
215.0499 	EXP 	text_2: text = u'RED'
215.0499 	EXP 	fixationmain: autoDraw = True
215.8497 	EXP 	fixationmain: autoDraw = False
215.8664 	EXP 	text_2: autoDraw = True
216.0331 	EXP 	Sound  stopped
216.5331 	DATA 	Keypress: n
217.1493 	EXP 	text_2: autoDraw = False
218.0330 	EXP 	Sound  stopped
218.0332 	EXP 	New trial (rep=0, index=36): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
218.0362 	EXP 	Sound  started
218.0490 	EXP 	text_2: autoDraw = False
218.0490 	EXP 	fixationmain: autoDraw = False
218.0490 	EXP 	text_2: color = u'BLUE (named)'
218.0490 	EXP 	text_2: text = u'GREEN'
218.0490 	EXP 	fixationmain: autoDraw = True
218.8488 	EXP 	fixationmain: autoDraw = False
218.8656 	EXP 	text_2: autoDraw = True
219.0323 	EXP 	Sound  stopped
219.7321 	DATA 	Keypress: m
220.1485 	EXP 	text_2: autoDraw = False
221.0321 	EXP 	Sound  stopped
221.0323 	EXP 	New trial (rep=0, index=37): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
221.0353 	EXP 	Sound  started
221.0482 	EXP 	text_2: autoDraw = False
221.0482 	EXP 	fixationmain: autoDraw = False
221.0482 	EXP 	text_2: color = u'BLUE (named)'
221.0482 	EXP 	text_2: text = u'YELLOW'
221.0482 	EXP 	fixationmain: autoDraw = True
221.8480 	EXP 	fixationmain: autoDraw = False
221.8646 	EXP 	text_2: autoDraw = True
222.0314 	EXP 	Sound  stopped
222.4481 	DATA 	Keypress: m
223.1477 	EXP 	text_2: autoDraw = False
224.0313 	EXP 	Sound  stopped
224.0316 	EXP 	New trial (rep=0, index=38): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
224.0346 	EXP 	Sound  started
224.0474 	EXP 	text_2: autoDraw = False
224.0474 	EXP 	fixationmain: autoDraw = False
224.0474 	EXP 	text_2: color = u'YELLOW (named)'
224.0474 	EXP 	text_2: text = u'GREEN'
224.0474 	EXP 	fixationmain: autoDraw = True
224.8471 	EXP 	fixationmain: autoDraw = False
224.8638 	EXP 	text_2: autoDraw = True
225.0306 	EXP 	Sound  stopped
225.7638 	DATA 	Keypress: x
226.1468 	EXP 	text_2: autoDraw = False
227.0303 	EXP 	Sound  stopped
227.0305 	EXP 	New trial (rep=0, index=39): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
227.0332 	EXP 	Sound  started
227.0466 	EXP 	text_2: autoDraw = False
227.0466 	EXP 	fixationmain: autoDraw = False
227.0466 	EXP 	text_2: color = u'RED (named)'
227.0466 	EXP 	text_2: text = u'BLUE'
227.0466 	EXP 	fixationmain: autoDraw = True
227.8463 	EXP 	fixationmain: autoDraw = False
227.8630 	EXP 	text_2: autoDraw = True
228.0297 	EXP 	Sound  stopped
228.6464 	DATA 	Keypress: z
229.1460 	EXP 	text_2: autoDraw = False
230.0296 	EXP 	Sound  stopped
230.0457 	EXP 	text_2: autoDraw = False
230.0457 	EXP 	fixationmain: autoDraw = False
230.0457 	EXP 	rest_text: text = '+'
230.0457 	EXP 	rest_text: autoDraw = True
290.0485 	EXP 	Imported Stroopmain-short-con-10event x 4.xlsx as conditions, 40 conditions, 4 params
290.0596 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
290.0605 	EXP 	New trial (rep=0, index=0): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
290.0630 	EXP 	Sound  started
290.0789 	EXP 	rest_text: autoDraw = False
290.0789 	EXP 	rest_text: autoDraw = False
290.0789 	EXP 	text_2: color = u'RED (named)'
290.0789 	EXP 	text_2: text = u'RED'
290.0789 	EXP 	fixationmain: autoDraw = True
290.8787 	EXP 	text_2: autoDraw = True
290.8787 	EXP 	fixationmain: autoDraw = False
291.0627 	EXP 	Sound  stopped
291.9120 	DATA 	Keypress: z
292.1784 	EXP 	text_2: autoDraw = False
293.0621 	EXP 	Sound  stopped
293.0623 	EXP 	New trial (rep=0, index=1): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
293.0652 	EXP 	Sound  started
293.0781 	EXP 	text_2: autoDraw = False
293.0781 	EXP 	fixationmain: autoDraw = False
293.0781 	EXP 	text_2: color = u'GREEN (named)'
293.0781 	EXP 	text_2: text = u'GREEN'
293.0781 	EXP 	fixationmain: autoDraw = True
293.8779 	EXP 	fixationmain: autoDraw = False
293.8946 	EXP 	text_2: autoDraw = True
294.0613 	EXP 	Sound  stopped
294.6281 	DATA 	Keypress: n
295.1775 	EXP 	text_2: autoDraw = False
296.0610 	EXP 	Sound  stopped
296.0612 	EXP 	New trial (rep=0, index=2): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
296.0640 	EXP 	Sound  started
296.0773 	EXP 	text_2: autoDraw = False
296.0773 	EXP 	fixationmain: autoDraw = False
296.0773 	EXP 	text_2: color = u'GREEN (named)'
296.0773 	EXP 	text_2: text = u'GREEN'
296.0773 	EXP 	fixationmain: autoDraw = True
296.8770 	EXP 	fixationmain: autoDraw = False
296.8937 	EXP 	text_2: autoDraw = True
297.0604 	EXP 	Sound  stopped
297.4771 	DATA 	Keypress: n
298.1767 	EXP 	text_2: autoDraw = False
299.0603 	EXP 	Sound  stopped
299.0605 	EXP 	New trial (rep=0, index=3): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
299.0634 	EXP 	Sound  started
299.0764 	EXP 	text_2: autoDraw = False
299.0764 	EXP 	fixationmain: autoDraw = False
299.0764 	EXP 	text_2: color = u'YELLOW (named)'
299.0764 	EXP 	text_2: text = u'YELLOW'
299.0764 	EXP 	fixationmain: autoDraw = True
299.8762 	EXP 	fixationmain: autoDraw = False
299.8929 	EXP 	text_2: autoDraw = True
300.0596 	EXP 	Sound  stopped
300.5096 	DATA 	Keypress: x
301.1758 	EXP 	text_2: autoDraw = False
302.0594 	EXP 	Sound  stopped
302.0596 	EXP 	New trial (rep=0, index=4): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
302.0621 	EXP 	Sound  started
302.0756 	EXP 	text_2: autoDraw = False
302.0756 	EXP 	fixationmain: autoDraw = False
302.0756 	EXP 	text_2: color = u'BLUE (named)'
302.0756 	EXP 	text_2: text = u'BLUE'
302.0756 	EXP 	fixationmain: autoDraw = True
302.8754 	EXP 	fixationmain: autoDraw = False
302.8920 	EXP 	text_2: autoDraw = True
303.0588 	EXP 	Sound  stopped
303.4588 	DATA 	Keypress: m
304.1750 	EXP 	text_2: autoDraw = False
305.0585 	EXP 	Sound  stopped
305.0587 	EXP 	New trial (rep=0, index=5): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
305.0619 	EXP 	Sound  started
305.0747 	EXP 	text_2: autoDraw = False
305.0747 	EXP 	fixationmain: autoDraw = False
305.0747 	EXP 	text_2: color = u'GREEN (named)'
305.0747 	EXP 	text_2: text = u'GREEN'
305.0747 	EXP 	fixationmain: autoDraw = True
305.8746 	EXP 	fixationmain: autoDraw = False
305.8912 	EXP 	text_2: autoDraw = True
306.0580 	EXP 	Sound  stopped
306.6412 	DATA 	Keypress: n
307.1741 	EXP 	text_2: autoDraw = False
308.0577 	EXP 	Sound  stopped
308.0579 	EXP 	New trial (rep=0, index=6): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
308.0609 	EXP 	Sound  started
308.0739 	EXP 	text_2: autoDraw = False
308.0739 	EXP 	fixationmain: autoDraw = False
308.0739 	EXP 	text_2: color = u'BLUE (named)'
308.0739 	EXP 	text_2: text = u'BLUE'
308.0739 	EXP 	fixationmain: autoDraw = True
308.8737 	EXP 	fixationmain: autoDraw = False
308.8904 	EXP 	text_2: autoDraw = True
309.0572 	EXP 	Sound  stopped
309.5071 	DATA 	Keypress: m
310.1734 	EXP 	text_2: autoDraw = False
311.0568 	EXP 	Sound  stopped
311.0570 	EXP 	New trial (rep=0, index=7): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
311.0599 	EXP 	Sound  started
311.0731 	EXP 	text_2: autoDraw = False
311.0731 	EXP 	fixationmain: autoDraw = False
311.0731 	EXP 	text_2: color = u'GREEN (named)'
311.0731 	EXP 	text_2: text = u'GREEN'
311.0731 	EXP 	fixationmain: autoDraw = True
311.8729 	EXP 	fixationmain: autoDraw = False
311.8895 	EXP 	text_2: autoDraw = True
312.0562 	EXP 	Sound  stopped
312.6896 	DATA 	Keypress: m
313.1725 	EXP 	text_2: autoDraw = False
314.0561 	EXP 	Sound  stopped
314.0564 	EXP 	New trial (rep=0, index=8): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
314.0595 	EXP 	Sound  started
314.0722 	EXP 	text_2: autoDraw = False
314.0722 	EXP 	fixationmain: autoDraw = False
314.0722 	EXP 	text_2: color = u'YELLOW (named)'
314.0722 	EXP 	text_2: text = u'YELLOW'
314.0722 	EXP 	fixationmain: autoDraw = True
314.8720 	EXP 	fixationmain: autoDraw = False
314.8887 	EXP 	text_2: autoDraw = True
315.0555 	EXP 	Sound  stopped
316.0387 	DATA 	Keypress: x
316.1717 	EXP 	text_2: autoDraw = False
317.0551 	EXP 	Sound  stopped
317.0553 	EXP 	New trial (rep=0, index=9): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
317.0583 	EXP 	Sound  started
317.0714 	EXP 	text_2: autoDraw = False
317.0714 	EXP 	fixationmain: autoDraw = False
317.0714 	EXP 	text_2: color = u'YELLOW (named)'
317.0714 	EXP 	text_2: text = u'YELLOW'
317.0714 	EXP 	fixationmain: autoDraw = True
317.8712 	EXP 	fixationmain: autoDraw = False
317.8878 	EXP 	text_2: autoDraw = True
318.0546 	EXP 	Sound  stopped
318.4379 	DATA 	Keypress: x
319.1708 	EXP 	text_2: autoDraw = False
320.0543 	EXP 	Sound  stopped
320.0545 	EXP 	New trial (rep=0, index=10): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
320.0579 	EXP 	Sound  started
320.0706 	EXP 	text_2: autoDraw = False
320.0706 	EXP 	fixationmain: autoDraw = False
320.0706 	EXP 	text_2: color = u'YELLOW (named)'
320.0706 	EXP 	text_2: text = u'YELLOW'
320.0706 	EXP 	fixationmain: autoDraw = True
320.8703 	EXP 	fixationmain: autoDraw = False
320.8871 	EXP 	text_2: autoDraw = True
321.0538 	EXP 	Sound  stopped
321.5870 	DATA 	Keypress: x
322.1700 	EXP 	text_2: autoDraw = False
323.0535 	EXP 	Sound  stopped
323.0537 	EXP 	New trial (rep=0, index=11): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
323.0568 	EXP 	Sound  started
323.0697 	EXP 	text_2: autoDraw = False
323.0697 	EXP 	fixationmain: autoDraw = False
323.0697 	EXP 	text_2: color = u'GREEN (named)'
323.0697 	EXP 	text_2: text = u'GREEN'
323.0697 	EXP 	fixationmain: autoDraw = True
323.8695 	EXP 	fixationmain: autoDraw = False
323.8862 	EXP 	text_2: autoDraw = True
324.0529 	EXP 	Sound  stopped
324.8361 	DATA 	Keypress: n
325.1692 	EXP 	text_2: autoDraw = False
326.0527 	EXP 	Sound  stopped
326.0529 	EXP 	New trial (rep=0, index=12): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
326.0555 	EXP 	Sound  started
326.0689 	EXP 	text_2: autoDraw = False
326.0689 	EXP 	fixationmain: autoDraw = False
326.0689 	EXP 	text_2: color = u'BLUE (named)'
326.0689 	EXP 	text_2: text = u'BLUE'
326.0689 	EXP 	fixationmain: autoDraw = True
326.8686 	EXP 	fixationmain: autoDraw = False
326.8854 	EXP 	text_2: autoDraw = True
327.0521 	EXP 	Sound  stopped
327.7687 	DATA 	Keypress: m
328.1683 	EXP 	text_2: autoDraw = False
329.0519 	EXP 	Sound  stopped
329.0521 	EXP 	New trial (rep=0, index=13): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
329.0546 	EXP 	Sound  started
329.0681 	EXP 	text_2: autoDraw = False
329.0681 	EXP 	fixationmain: autoDraw = False
329.0681 	EXP 	text_2: color = u'RED (named)'
329.0681 	EXP 	text_2: text = u'RED'
329.0681 	EXP 	fixationmain: autoDraw = True
329.8678 	EXP 	fixationmain: autoDraw = False
329.8845 	EXP 	text_2: autoDraw = True
330.0512 	EXP 	Sound  stopped
330.6345 	DATA 	Keypress: z
331.1675 	EXP 	text_2: autoDraw = False
332.0511 	EXP 	Sound  stopped
332.0513 	EXP 	New trial (rep=0, index=14): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
332.0541 	EXP 	Sound  started
332.0672 	EXP 	text_2: autoDraw = False
332.0672 	EXP 	fixationmain: autoDraw = False
332.0672 	EXP 	text_2: color = u'GREEN (named)'
332.0672 	EXP 	text_2: text = u'GREEN'
332.0672 	EXP 	fixationmain: autoDraw = True
332.8670 	EXP 	fixationmain: autoDraw = False
332.8837 	EXP 	text_2: autoDraw = True
333.0505 	EXP 	Sound  stopped
333.7836 	DATA 	Keypress: n
334.1666 	EXP 	text_2: autoDraw = False
335.0502 	EXP 	Sound  stopped
335.0504 	EXP 	New trial (rep=0, index=15): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
335.0529 	EXP 	Sound  started
335.0666 	EXP 	text_2: autoDraw = False
335.0666 	EXP 	fixationmain: autoDraw = False
335.0666 	EXP 	text_2: color = u'BLUE (named)'
335.0666 	EXP 	text_2: text = u'BLUE'
335.0666 	EXP 	fixationmain: autoDraw = True
335.8661 	EXP 	fixationmain: autoDraw = False
335.8828 	EXP 	text_2: autoDraw = True
336.0496 	EXP 	Sound  stopped
336.6495 	DATA 	Keypress: m
337.1659 	EXP 	text_2: autoDraw = False
338.0494 	EXP 	Sound  stopped
338.0496 	EXP 	New trial (rep=0, index=16): {u'color': u'RED', u'congruent': 0, u'word': u'GREEN', u'corrans': u'z'}
338.0524 	EXP 	Sound  started
338.0655 	EXP 	text_2: autoDraw = False
338.0655 	EXP 	fixationmain: autoDraw = False
338.0655 	EXP 	text_2: color = u'RED (named)'
338.0655 	EXP 	text_2: text = u'GREEN'
338.0655 	EXP 	fixationmain: autoDraw = True
338.8654 	EXP 	fixationmain: autoDraw = False
338.8820 	EXP 	text_2: autoDraw = True
339.0487 	EXP 	Sound  stopped
339.9653 	DATA 	Keypress: z
340.1649 	EXP 	text_2: autoDraw = False
341.0485 	EXP 	Sound  stopped
341.0487 	EXP 	New trial (rep=0, index=17): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
341.0511 	EXP 	Sound  started
341.0647 	EXP 	text_2: autoDraw = False
341.0647 	EXP 	fixationmain: autoDraw = False
341.0647 	EXP 	text_2: color = u'RED (named)'
341.0647 	EXP 	text_2: text = u'RED'
341.0647 	EXP 	fixationmain: autoDraw = True
341.8645 	EXP 	fixationmain: autoDraw = False
341.8811 	EXP 	text_2: autoDraw = True
342.0483 	EXP 	Sound  stopped
342.5978 	DATA 	Keypress: z
343.1642 	EXP 	text_2: autoDraw = False
344.0477 	EXP 	Sound  stopped
344.0479 	EXP 	New trial (rep=0, index=18): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
344.0508 	EXP 	Sound  started
344.0639 	EXP 	text_2: autoDraw = False
344.0639 	EXP 	fixationmain: autoDraw = False
344.0639 	EXP 	text_2: color = u'BLUE (named)'
344.0639 	EXP 	text_2: text = u'BLUE'
344.0639 	EXP 	fixationmain: autoDraw = True
344.8637 	EXP 	fixationmain: autoDraw = False
344.8803 	EXP 	text_2: autoDraw = True
345.0470 	EXP 	Sound  stopped
345.5470 	DATA 	Keypress: m
346.1633 	EXP 	text_2: autoDraw = False
347.0468 	EXP 	Sound  stopped
347.0470 	EXP 	New trial (rep=0, index=19): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
347.0495 	EXP 	Sound  started
347.0630 	EXP 	text_2: autoDraw = False
347.0630 	EXP 	fixationmain: autoDraw = False
347.0630 	EXP 	text_2: color = u'RED (named)'
347.0630 	EXP 	text_2: text = u'RED'
347.0630 	EXP 	fixationmain: autoDraw = True
347.8628 	EXP 	fixationmain: autoDraw = False
347.8794 	EXP 	text_2: autoDraw = True
348.0461 	EXP 	Sound  stopped
348.5962 	DATA 	Keypress: z
349.1624 	EXP 	text_2: autoDraw = False
350.0460 	EXP 	Sound  stopped
350.0462 	EXP 	New trial (rep=0, index=20): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'z'}
350.0492 	EXP 	Sound  started
350.0622 	EXP 	text_2: autoDraw = False
350.0622 	EXP 	fixationmain: autoDraw = False
350.0622 	EXP 	text_2: color = u'YELLOW (named)'
350.0622 	EXP 	text_2: text = u'YELLOW'
350.0622 	EXP 	fixationmain: autoDraw = True
350.8620 	EXP 	fixationmain: autoDraw = False
350.8786 	EXP 	text_2: autoDraw = True
351.0453 	EXP 	Sound  stopped
351.5120 	DATA 	Keypress: x
352.1616 	EXP 	text_2: autoDraw = False
353.0451 	EXP 	Sound  stopped
353.0453 	EXP 	New trial (rep=0, index=21): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
353.0482 	EXP 	Sound  started
353.0613 	EXP 	text_2: autoDraw = False
353.0613 	EXP 	fixationmain: autoDraw = False
353.0613 	EXP 	text_2: color = u'GREEN (named)'
353.0613 	EXP 	text_2: text = u'GREEN'
353.0613 	EXP 	fixationmain: autoDraw = True
353.8611 	EXP 	fixationmain: autoDraw = False
353.8778 	EXP 	text_2: autoDraw = True
354.0446 	EXP 	Sound  stopped
354.7611 	DATA 	Keypress: n
355.1607 	EXP 	text_2: autoDraw = False
356.0443 	EXP 	Sound  stopped
356.0445 	EXP 	New trial (rep=0, index=22): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
356.0471 	EXP 	Sound  started
356.0605 	EXP 	text_2: autoDraw = False
356.0605 	EXP 	fixationmain: autoDraw = False
356.0605 	EXP 	text_2: color = u'BLUE (named)'
356.0605 	EXP 	text_2: text = u'BLUE'
356.0605 	EXP 	fixationmain: autoDraw = True
356.8603 	EXP 	fixationmain: autoDraw = False
356.8769 	EXP 	text_2: autoDraw = True
357.0436 	EXP 	Sound  stopped
357.5436 	DATA 	Keypress: m
358.1599 	EXP 	text_2: autoDraw = False
359.0435 	EXP 	Sound  stopped
359.0437 	EXP 	New trial (rep=0, index=23): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
359.0471 	EXP 	Sound  started
359.0597 	EXP 	text_2: autoDraw = False
359.0597 	EXP 	fixationmain: autoDraw = False
359.0597 	EXP 	text_2: color = u'BLUE (named)'
359.0597 	EXP 	text_2: text = u'BLUE'
359.0597 	EXP 	fixationmain: autoDraw = True
359.8594 	EXP 	fixationmain: autoDraw = False
359.8761 	EXP 	text_2: autoDraw = True
360.0429 	EXP 	Sound  stopped
360.5428 	DATA 	Keypress: m
361.1591 	EXP 	text_2: autoDraw = False
362.0427 	EXP 	Sound  stopped
362.0429 	EXP 	New trial (rep=0, index=24): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
362.0454 	EXP 	Sound  started
362.0588 	EXP 	text_2: autoDraw = False
362.0588 	EXP 	fixationmain: autoDraw = False
362.0588 	EXP 	text_2: color = u'RED (named)'
362.0588 	EXP 	text_2: text = u'RED'
362.0588 	EXP 	fixationmain: autoDraw = True
362.8586 	EXP 	fixationmain: autoDraw = False
362.8753 	EXP 	text_2: autoDraw = True
363.0420 	EXP 	Sound  stopped
363.7253 	DATA 	Keypress: z
364.1583 	EXP 	text_2: autoDraw = False
365.0418 	EXP 	Sound  stopped
365.0420 	EXP 	New trial (rep=0, index=25): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
365.0457 	EXP 	Sound  started
365.0580 	EXP 	text_2: autoDraw = False
365.0580 	EXP 	fixationmain: autoDraw = False
365.0580 	EXP 	text_2: color = u'BLUE (named)'
365.0580 	EXP 	text_2: text = u'GREEN'
365.0580 	EXP 	fixationmain: autoDraw = True
365.8577 	EXP 	fixationmain: autoDraw = False
365.8745 	EXP 	text_2: autoDraw = True
366.0412 	EXP 	Sound  stopped
366.6910 	DATA 	Keypress: m
367.1574 	EXP 	text_2: autoDraw = False
368.0410 	EXP 	Sound  stopped
368.0412 	EXP 	New trial (rep=0, index=26): {u'color': u'GREEN', u'congruent': 0, u'word': u'BLUE', u'corrans': u'n'}
368.0437 	EXP 	Sound  started
368.0571 	EXP 	text_2: autoDraw = False
368.0571 	EXP 	fixationmain: autoDraw = False
368.0571 	EXP 	text_2: color = u'GREEN (named)'
368.0571 	EXP 	text_2: text = u'BLUE'
368.0571 	EXP 	fixationmain: autoDraw = True
368.8570 	EXP 	fixationmain: autoDraw = False
368.8736 	EXP 	text_2: autoDraw = True
369.0403 	EXP 	Sound  stopped
369.5236 	DATA 	Keypress: n
370.1566 	EXP 	text_2: autoDraw = False
371.0402 	EXP 	Sound  stopped
371.0404 	EXP 	New trial (rep=0, index=27): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
371.0429 	EXP 	Sound  started
371.0563 	EXP 	text_2: autoDraw = False
371.0563 	EXP 	fixationmain: autoDraw = False
371.0563 	EXP 	text_2: color = u'RED (named)'
371.0563 	EXP 	text_2: text = u'RED'
371.0563 	EXP 	fixationmain: autoDraw = True
371.8561 	EXP 	fixationmain: autoDraw = False
371.8728 	EXP 	text_2: autoDraw = True
372.0396 	EXP 	Sound  stopped
372.5061 	DATA 	Keypress: z
373.1557 	EXP 	text_2: autoDraw = False
374.0392 	EXP 	Sound  stopped
374.0395 	EXP 	New trial (rep=0, index=28): {u'color': u'YELLOW', u'congruent': 0, u'word': u'RED', u'corrans': u'x'}
374.0419 	EXP 	Sound  started
374.0555 	EXP 	text_2: autoDraw = False
374.0555 	EXP 	fixationmain: autoDraw = False
374.0555 	EXP 	text_2: color = u'YELLOW (named)'
374.0555 	EXP 	text_2: text = u'RED'
374.0555 	EXP 	fixationmain: autoDraw = True
374.8553 	EXP 	fixationmain: autoDraw = False
374.8719 	EXP 	text_2: autoDraw = True
375.0386 	EXP 	Sound  stopped
375.6719 	DATA 	Keypress: x
376.1550 	EXP 	text_2: autoDraw = False
377.0385 	EXP 	Sound  stopped
377.0387 	EXP 	New trial (rep=0, index=29): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'z'}
377.0413 	EXP 	Sound  started
377.0546 	EXP 	text_2: autoDraw = False
377.0546 	EXP 	fixationmain: autoDraw = False
377.0546 	EXP 	text_2: color = u'BLUE (named)'
377.0546 	EXP 	text_2: text = u'BLUE'
377.0546 	EXP 	fixationmain: autoDraw = True
377.8544 	EXP 	fixationmain: autoDraw = False
377.8711 	EXP 	text_2: autoDraw = True
378.0378 	EXP 	Sound  stopped
378.8044 	DATA 	Keypress: m
379.1540 	EXP 	text_2: autoDraw = False
380.0376 	EXP 	Sound  stopped
380.0378 	EXP 	New trial (rep=0, index=30): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
380.0407 	EXP 	Sound  started
380.0538 	EXP 	text_2: autoDraw = False
380.0538 	EXP 	fixationmain: autoDraw = False
380.0538 	EXP 	text_2: color = u'GREEN (named)'
380.0538 	EXP 	text_2: text = u'GREEN'
380.0538 	EXP 	fixationmain: autoDraw = True
380.8536 	EXP 	fixationmain: autoDraw = False
380.8702 	EXP 	text_2: autoDraw = True
381.0369 	EXP 	Sound  stopped
