1.0454 	WARNING 	Movie2 stim could not be imported and won't be available
199.0471 	EXP 	New trial (rep=0, index=30): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
199.0499 	EXP 	Sound  started
199.0631 	EXP 	text_2: autoDraw = False
199.0631 	EXP 	fixationmain: autoDraw = False
199.0631 	EXP 	text_2: color = u'YELLOW (named)'
199.0631 	EXP 	text_2: text = u'GREEN'
199.0631 	EXP 	fixationmain: autoDraw = True
199.8629 	EXP 	fixationmain: autoDraw = False
199.8795 	EXP 	text_2: autoDraw = True
200.0462 	EXP 	Sound  stopped
200.5130 	DATA 	Keypress: x
201.1626 	EXP 	text_2: autoDraw = False
202.0462 	EXP 	Sound  stopped
202.0464 	EXP 	New trial (rep=0, index=31): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
202.0493 	EXP 	Sound  started
202.0623 	EXP 	text_2: autoDraw = False
202.0623 	EXP 	fixationmain: autoDraw = False
202.0623 	EXP 	text_2: color = u'BLUE (named)'
202.0623 	EXP 	text_2: text = u'YELLOW'
202.0623 	EXP 	fixationmain: autoDraw = True
202.8621 	EXP 	fixationmain: autoDraw = False
202.8787 	EXP 	text_2: autoDraw = True
203.0455 	EXP 	Sound  stopped
203.6455 	DATA 	Keypress: m
204.1617 	EXP 	text_2: autoDraw = False
205.0452 	EXP 	Sound  stopped
205.0455 	EXP 	New trial (rep=0, index=32): {u'color': u'BLUE', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
205.0482 	EXP 	Sound  started
205.0615 	EXP 	text_2: autoDraw = False
205.0615 	EXP 	fixationmain: autoDraw = False
205.0615 	EXP 	text_2: color = u'BLUE (named)'
205.0615 	EXP 	text_2: text = u'RED'
205.0615 	EXP 	fixationmain: autoDraw = True
205.8613 	EXP 	fixationmain: autoDraw = False
205.8779 	EXP 	text_2: autoDraw = True
206.0446 	EXP 	Sound  stopped
206.5613 	DATA 	Keypress: m
207.1609 	EXP 	text_2: autoDraw = False
208.0445 	EXP 	Sound  stopped
208.0447 	EXP 	New trial (rep=0, index=33): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
208.0475 	EXP 	Sound  started
208.0607 	EXP 	text_2: autoDraw = False
208.0607 	EXP 	fixationmain: autoDraw = False
208.0607 	EXP 	text_2: color = u'YELLOW (named)'
208.0607 	EXP 	text_2: text = u'GREEN'
208.0607 	EXP 	fixationmain: autoDraw = True
208.8604 	EXP 	fixationmain: autoDraw = False
208.8771 	EXP 	text_2: autoDraw = True
209.0438 	EXP 	Sound  stopped
209.5938 	DATA 	Keypress: x
210.1601 	EXP 	text_2: autoDraw = False
211.0436 	EXP 	Sound  stopped
211.0438 	EXP 	New trial (rep=0, index=34): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
211.0466 	EXP 	Sound  started
211.0599 	EXP 	text_2: autoDraw = False
211.0599 	EXP 	fixationmain: autoDraw = False
211.0599 	EXP 	text_2: color = u'GREEN (named)'
211.0599 	EXP 	text_2: text = u'GREEN'
211.0599 	EXP 	fixationmain: autoDraw = True
211.8596 	EXP 	fixationmain: autoDraw = False
211.8763 	EXP 	text_2: autoDraw = True
212.0430 	EXP 	Sound  stopped
212.7429 	DATA 	Keypress: m
213.1593 	EXP 	text_2: autoDraw = False
214.0429 	EXP 	Sound  stopped
214.0431 	EXP 	New trial (rep=0, index=35): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'n'}
214.0456 	EXP 	Sound  started
214.0590 	EXP 	text_2: autoDraw = False
214.0590 	EXP 	fixationmain: autoDraw = False
214.0590 	EXP 	text_2: color = u'GREEN (named)'
214.0590 	EXP 	text_2: text = u'RED'
214.0590 	EXP 	fixationmain: autoDraw = True
214.8588 	EXP 	fixationmain: autoDraw = False
214.8754 	EXP 	text_2: autoDraw = True
215.0421 	EXP 	Sound  stopped
215.6921 	DATA 	Keypress: n
216.1584 	EXP 	text_2: autoDraw = False
217.0420 	EXP 	Sound  stopped
217.0422 	EXP 	New trial (rep=0, index=36): {u'color': u'BLUE', u'congruent': 0, u'word': u'GREEN', u'corrans': u'm'}
217.0450 	EXP 	Sound  started
217.0582 	EXP 	text_2: autoDraw = False
217.0582 	EXP 	fixationmain: autoDraw = False
217.0582 	EXP 	text_2: color = u'BLUE (named)'
217.0582 	EXP 	text_2: text = u'GREEN'
217.0582 	EXP 	fixationmain: autoDraw = True
217.8580 	EXP 	fixationmain: autoDraw = False
217.8746 	EXP 	text_2: autoDraw = True
218.0413 	EXP 	Sound  stopped
218.7579 	DATA 	Keypress: m
219.1576 	EXP 	text_2: autoDraw = False
220.0413 	EXP 	Sound  stopped
220.0415 	EXP 	New trial (rep=0, index=37): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
220.0444 	EXP 	Sound  started
220.0574 	EXP 	text_2: autoDraw = False
220.0574 	EXP 	fixationmain: autoDraw = False
220.0574 	EXP 	text_2: color = u'BLUE (named)'
220.0574 	EXP 	text_2: text = u'YELLOW'
220.0574 	EXP 	fixationmain: autoDraw = True
220.8572 	EXP 	fixationmain: autoDraw = False
220.8738 	EXP 	text_2: autoDraw = True
221.0405 	EXP 	Sound  stopped
221.6239 	DATA 	Keypress: m
222.1568 	EXP 	text_2: autoDraw = False
223.0405 	EXP 	Sound  stopped
223.0407 	EXP 	New trial (rep=0, index=38): {u'color': u'YELLOW', u'congruent': 0, u'word': u'GREEN', u'corrans': u'x'}
223.0444 	EXP 	Sound  started
223.0566 	EXP 	text_2: autoDraw = False
223.0566 	EXP 	fixationmain: autoDraw = False
223.0566 	EXP 	text_2: color = u'YELLOW (named)'
223.0566 	EXP 	text_2: text = u'GREEN'
223.0566 	EXP 	fixationmain: autoDraw = True
223.8563 	EXP 	fixationmain: autoDraw = False
223.8730 	EXP 	text_2: autoDraw = True
224.0398 	EXP 	Sound  stopped
224.7064 	DATA 	Keypress: x
225.1560 	EXP 	text_2: autoDraw = False
226.0395 	EXP 	Sound  stopped
226.0397 	EXP 	New trial (rep=0, index=39): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
226.0423 	EXP 	Sound  started
226.0557 	EXP 	text_2: autoDraw = False
226.0557 	EXP 	fixationmain: autoDraw = False
226.0557 	EXP 	text_2: color = u'RED (named)'
226.0557 	EXP 	text_2: text = u'BLUE'
226.0557 	EXP 	fixationmain: autoDraw = True
226.8555 	EXP 	fixationmain: autoDraw = False
226.8722 	EXP 	text_2: autoDraw = True
227.0388 	EXP 	Sound  stopped
227.7055 	DATA 	Keypress: z
228.1552 	EXP 	text_2: autoDraw = False
229.0387 	EXP 	Sound  stopped
229.0549 	EXP 	text_2: autoDraw = False
229.0549 	EXP 	fixationmain: autoDraw = False
229.0549 	EXP 	rest_text: text = '+'
229.0549 	EXP 	rest_text: autoDraw = True
289.0529 	EXP 	Imported Stroopmain-short-con-10event x 4.xlsx as conditions, 40 conditions, 4 params
289.0537 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
289.0552 	EXP 	New trial (rep=0, index=0): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
289.0580 	EXP 	Sound  started
289.0718 	EXP 	rest_text: autoDraw = False
289.0718 	EXP 	rest_text: autoDraw = False
289.0718 	EXP 	text_2: color = u'GREEN (named)'
289.0718 	EXP 	text_2: text = u'GREEN'
289.0718 	EXP 	fixationmain: autoDraw = True
289.8716 	EXP 	fixationmain: autoDraw = False
289.8884 	EXP 	text_2: autoDraw = True
290.0550 	EXP 	Sound  stopped
291.1712 	EXP 	text_2: autoDraw = False
291.5380 	DATA 	Keypress: n
292.0550 	EXP 	Sound  stopped
292.0552 	EXP 	New trial (rep=0, index=1): {u'color': u'YELLOW', u'congruent': 0, u'word': u'RED', u'corrans': u'x'}
292.0577 	EXP 	Sound  started
292.0710 	EXP 	text_2: autoDraw = False
292.0710 	EXP 	fixationmain: autoDraw = False
292.0710 	EXP 	text_2: color = u'YELLOW (named)'
292.0710 	EXP 	text_2: text = u'RED'
292.0710 	EXP 	fixationmain: autoDraw = True
292.8708 	EXP 	fixationmain: autoDraw = False
292.8874 	EXP 	text_2: autoDraw = True
293.0541 	EXP 	Sound  stopped
293.6041 	DATA 	Keypress: x
294.1705 	EXP 	text_2: autoDraw = False
295.0540 	EXP 	Sound  stopped
295.0543 	EXP 	New trial (rep=0, index=2): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
295.0567 	EXP 	Sound  started
295.0701 	EXP 	text_2: autoDraw = False
295.0701 	EXP 	fixationmain: autoDraw = False
295.0701 	EXP 	text_2: color = u'RED (named)'
295.0701 	EXP 	text_2: text = u'RED'
295.0701 	EXP 	fixationmain: autoDraw = True
295.8700 	EXP 	fixationmain: autoDraw = False
295.8866 	EXP 	text_2: autoDraw = True
296.0533 	EXP 	Sound  stopped
296.4533 	DATA 	Keypress: z
297.1696 	EXP 	text_2: autoDraw = False
298.0532 	EXP 	Sound  stopped
298.0534 	EXP 	New trial (rep=0, index=3): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
298.0564 	EXP 	Sound  started
298.0694 	EXP 	text_2: autoDraw = False
298.0694 	EXP 	fixationmain: autoDraw = False
298.0694 	EXP 	text_2: color = u'YELLOW (named)'
298.0694 	EXP 	text_2: text = u'YELLOW'
298.0694 	EXP 	fixationmain: autoDraw = True
298.8691 	EXP 	fixationmain: autoDraw = False
298.8858 	EXP 	text_2: autoDraw = True
299.0525 	EXP 	Sound  stopped
300.1523 	DATA 	Keypress: x
300.1688 	EXP 	text_2: autoDraw = False
301.0524 	EXP 	Sound  stopped
301.0526 	EXP 	New trial (rep=0, index=4): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
301.0555 	EXP 	Sound  started
301.0685 	EXP 	text_2: autoDraw = False
301.0685 	EXP 	fixationmain: autoDraw = False
301.0685 	EXP 	text_2: color = u'GREEN (named)'
301.0685 	EXP 	text_2: text = u'GREEN'
301.0685 	EXP 	fixationmain: autoDraw = True
301.8683 	EXP 	fixationmain: autoDraw = False
301.8850 	EXP 	text_2: autoDraw = True
302.0517 	EXP 	Sound  stopped
302.8182 	DATA 	Keypress: n
303.1679 	EXP 	text_2: autoDraw = False
304.0515 	EXP 	Sound  stopped
304.0517 	EXP 	New trial (rep=0, index=5): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
304.0546 	EXP 	Sound  started
304.0680 	EXP 	text_2: autoDraw = False
304.0680 	EXP 	fixationmain: autoDraw = False
304.0680 	EXP 	text_2: color = u'BLUE (named)'
304.0680 	EXP 	text_2: text = u'BLUE'
304.0680 	EXP 	fixationmain: autoDraw = True
304.8675 	EXP 	fixationmain: autoDraw = False
304.8841 	EXP 	text_2: autoDraw = True
305.0508 	EXP 	Sound  stopped
305.8341 	DATA 	Keypress: m
306.1672 	EXP 	text_2: autoDraw = False
307.0508 	EXP 	Sound  stopped
307.0510 	EXP 	New trial (rep=0, index=6): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
307.0536 	EXP 	Sound  started
307.0669 	EXP 	text_2: autoDraw = False
307.0669 	EXP 	fixationmain: autoDraw = False
307.0669 	EXP 	text_2: color = u'BLUE (named)'
307.0669 	EXP 	text_2: text = u'BLUE'
307.0669 	EXP 	fixationmain: autoDraw = True
307.8667 	EXP 	fixationmain: autoDraw = False
307.8833 	EXP 	text_2: autoDraw = True
308.0500 	EXP 	Sound  stopped
308.3668 	DATA 	Keypress: m
309.1663 	EXP 	text_2: autoDraw = False
310.0499 	EXP 	Sound  stopped
310.0501 	EXP 	New trial (rep=0, index=7): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
310.0526 	EXP 	Sound  started
310.0661 	EXP 	text_2: autoDraw = False
310.0661 	EXP 	fixationmain: autoDraw = False
310.0661 	EXP 	text_2: color = u'BLUE (named)'
310.0661 	EXP 	text_2: text = u'BLUE'
310.0661 	EXP 	fixationmain: autoDraw = True
310.8658 	EXP 	fixationmain: autoDraw = False
310.8825 	EXP 	text_2: autoDraw = True
311.0492 	EXP 	Sound  stopped
311.3159 	DATA 	Keypress: m
312.1655 	EXP 	text_2: autoDraw = False
313.0490 	EXP 	Sound  stopped
313.0493 	EXP 	New trial (rep=0, index=8): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
313.0517 	EXP 	Sound  started
313.0652 	EXP 	text_2: autoDraw = False
313.0652 	EXP 	fixationmain: autoDraw = False
313.0652 	EXP 	text_2: color = u'RED (named)'
313.0652 	EXP 	text_2: text = u'RED'
313.0652 	EXP 	fixationmain: autoDraw = True
313.8651 	EXP 	fixationmain: autoDraw = False
313.8817 	EXP 	text_2: autoDraw = True
314.0484 	EXP 	Sound  stopped
314.6984 	DATA 	Keypress: z
315.1646 	EXP 	text_2: autoDraw = False
316.0482 	EXP 	Sound  stopped
316.0484 	EXP 	New trial (rep=0, index=9): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
316.0509 	EXP 	Sound  started
316.0644 	EXP 	text_2: autoDraw = False
316.0644 	EXP 	fixationmain: autoDraw = False
316.0644 	EXP 	text_2: color = u'RED (named)'
316.0644 	EXP 	text_2: text = u'RED'
316.0644 	EXP 	fixationmain: autoDraw = True
316.8642 	EXP 	fixationmain: autoDraw = False
316.8809 	EXP 	text_2: autoDraw = True
317.0478 	EXP 	Sound  stopped
317.4310 	DATA 	Keypress: z
318.1638 	EXP 	text_2: autoDraw = False
319.0474 	EXP 	Sound  stopped
319.0476 	EXP 	New trial (rep=0, index=10): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
319.0501 	EXP 	Sound  started
319.0636 	EXP 	text_2: autoDraw = False
319.0636 	EXP 	fixationmain: autoDraw = False
319.0636 	EXP 	text_2: color = u'RED (named)'
319.0636 	EXP 	text_2: text = u'RED'
319.0636 	EXP 	fixationmain: autoDraw = True
319.8634 	EXP 	fixationmain: autoDraw = False
319.8800 	EXP 	text_2: autoDraw = True
320.0467 	EXP 	Sound  stopped
320.4468 	DATA 	Keypress: z
320.8133 	DATA 	Keypress: z
321.1630 	EXP 	text_2: autoDraw = False
322.0466 	EXP 	Sound  stopped
322.0468 	EXP 	New trial (rep=0, index=11): {u'color': u'RED', u'congruent': 0, u'word': u'GREEN', u'corrans': u'z'}
322.0496 	EXP 	Sound  started
322.0628 	EXP 	text_2: autoDraw = False
322.0628 	EXP 	fixationmain: autoDraw = False
322.0628 	EXP 	text_2: color = u'RED (named)'
322.0628 	EXP 	text_2: text = u'GREEN'
322.0628 	EXP 	fixationmain: autoDraw = True
322.8625 	EXP 	fixationmain: autoDraw = False
322.8793 	EXP 	text_2: autoDraw = True
323.0460 	EXP 	Sound  stopped
323.7292 	DATA 	Keypress: z
324.1622 	EXP 	text_2: autoDraw = False
325.0457 	EXP 	Sound  stopped
325.0459 	EXP 	New trial (rep=0, index=12): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
325.0491 	EXP 	Sound  started
325.0619 	EXP 	text_2: autoDraw = False
325.0619 	EXP 	fixationmain: autoDraw = False
325.0619 	EXP 	text_2: color = u'GREEN (named)'
325.0619 	EXP 	text_2: text = u'GREEN'
325.0619 	EXP 	fixationmain: autoDraw = True
325.8618 	EXP 	fixationmain: autoDraw = False
325.8784 	EXP 	text_2: autoDraw = True
326.0451 	EXP 	Sound  stopped
326.9283 	DATA 	Keypress: n
327.1614 	EXP 	text_2: autoDraw = False
328.0450 	EXP 	Sound  stopped
328.0452 	EXP 	New trial (rep=0, index=13): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
328.0482 	EXP 	Sound  started
328.0611 	EXP 	text_2: autoDraw = False
328.0611 	EXP 	fixationmain: autoDraw = False
328.0611 	EXP 	text_2: color = u'YELLOW (named)'
328.0611 	EXP 	text_2: text = u'YELLOW'
328.0611 	EXP 	fixationmain: autoDraw = True
328.8609 	EXP 	fixationmain: autoDraw = False
328.8776 	EXP 	text_2: autoDraw = True
329.0443 	EXP 	Sound  stopped
329.6109 	DATA 	Keypress: x
330.1605 	EXP 	text_2: autoDraw = False
331.0441 	EXP 	Sound  stopped
331.0443 	EXP 	New trial (rep=0, index=14): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
331.0469 	EXP 	Sound  started
331.0603 	EXP 	text_2: autoDraw = False
331.0603 	EXP 	fixationmain: autoDraw = False
331.0603 	EXP 	text_2: color = u'BLUE (named)'
331.0603 	EXP 	text_2: text = u'BLUE'
331.0603 	EXP 	fixationmain: autoDraw = True
331.8601 	EXP 	fixationmain: autoDraw = False
331.8768 	EXP 	text_2: autoDraw = True
332.0435 	EXP 	Sound  stopped
332.6768 	DATA 	Keypress: m
333.1597 	EXP 	text_2: autoDraw = False
334.0435 	EXP 	Sound  stopped
334.0437 	EXP 	New trial (rep=0, index=15): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
334.0466 	EXP 	Sound  started
334.0595 	EXP 	text_2: autoDraw = False
334.0595 	EXP 	fixationmain: autoDraw = False
334.0595 	EXP 	text_2: color = u'YELLOW (named)'
334.0595 	EXP 	text_2: text = u'YELLOW'
334.0595 	EXP 	fixationmain: autoDraw = True
334.8593 	EXP 	fixationmain: autoDraw = False
334.8760 	EXP 	text_2: autoDraw = True
335.0427 	EXP 	Sound  stopped
335.6093 	DATA 	Keypress: x
336.1589 	EXP 	text_2: autoDraw = False
337.0425 	EXP 	Sound  stopped
337.0427 	EXP 	New trial (rep=0, index=16): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
337.0451 	EXP 	Sound  started
337.0587 	EXP 	text_2: autoDraw = False
337.0587 	EXP 	fixationmain: autoDraw = False
337.0587 	EXP 	text_2: color = u'RED (named)'
337.0587 	EXP 	text_2: text = u'RED'
337.0587 	EXP 	fixationmain: autoDraw = True
337.8585 	EXP 	fixationmain: autoDraw = False
337.8751 	EXP 	text_2: autoDraw = True
338.0418 	EXP 	Sound  stopped
338.6085 	DATA 	Keypress: z
339.1581 	EXP 	text_2: autoDraw = False
340.0418 	EXP 	Sound  stopped
340.0420 	EXP 	New trial (rep=0, index=17): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
340.0448 	EXP 	Sound  started
340.0578 	EXP 	text_2: autoDraw = False
340.0578 	EXP 	fixationmain: autoDraw = False
340.0578 	EXP 	text_2: color = u'GREEN (named)'
340.0578 	EXP 	text_2: text = u'GREEN'
340.0578 	EXP 	fixationmain: autoDraw = True
340.8576 	EXP 	fixationmain: autoDraw = False
340.8743 	EXP 	text_2: autoDraw = True
341.0411 	EXP 	Sound  stopped
341.7742 	DATA 	Keypress: n
342.1573 	EXP 	text_2: autoDraw = False
343.0408 	EXP 	Sound  stopped
343.0410 	EXP 	New trial (rep=0, index=18): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'z'}
343.0442 	EXP 	Sound  started
343.0570 	EXP 	text_2: autoDraw = False
343.0570 	EXP 	fixationmain: autoDraw = False
343.0570 	EXP 	text_2: color = u'YELLOW (named)'
343.0570 	EXP 	text_2: text = u'YELLOW'
343.0570 	EXP 	fixationmain: autoDraw = True
343.8568 	EXP 	fixationmain: autoDraw = False
343.8735 	EXP 	text_2: autoDraw = True
344.0401 	EXP 	Sound  stopped
344.4902 	DATA 	Keypress: x
345.1567 	EXP 	text_2: autoDraw = False
346.0401 	EXP 	Sound  stopped
346.0403 	EXP 	New trial (rep=0, index=19): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
346.0428 	EXP 	Sound  started
346.0564 	EXP 	text_2: autoDraw = False
346.0564 	EXP 	fixationmain: autoDraw = False
346.0564 	EXP 	text_2: color = u'RED (named)'
346.0564 	EXP 	text_2: text = u'RED'
346.0564 	EXP 	fixationmain: autoDraw = True
346.8560 	EXP 	fixationmain: autoDraw = False
346.8727 	EXP 	text_2: autoDraw = True
347.0394 	EXP 	Sound  stopped
347.7226 	DATA 	Keypress: z
348.1556 	EXP 	text_2: autoDraw = False
349.0392 	EXP 	Sound  stopped
349.0394 	EXP 	New trial (rep=0, index=20): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
349.0419 	EXP 	Sound  started
349.0554 	EXP 	text_2: autoDraw = False
349.0554 	EXP 	fixationmain: autoDraw = False
349.0554 	EXP 	text_2: color = u'BLUE (named)'
349.0554 	EXP 	text_2: text = u'BLUE'
349.0554 	EXP 	fixationmain: autoDraw = True
349.8552 	EXP 	fixationmain: autoDraw = False
349.8718 	EXP 	text_2: autoDraw = True
350.0386 	EXP 	Sound  stopped
350.7551 	DATA 	Keypress: m
351.1548 	EXP 	text_2: autoDraw = False
352.0384 	EXP 	Sound  stopped
352.0386 	EXP 	New trial (rep=0, index=21): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
352.0415 	EXP 	Sound  started
352.0545 	EXP 	text_2: autoDraw = False
352.0545 	EXP 	fixationmain: autoDraw = False
352.0545 	EXP 	text_2: color = u'GREEN (named)'
352.0545 	EXP 	text_2: text = u'GREEN'
352.0545 	EXP 	fixationmain: autoDraw = True
352.8544 	EXP 	fixationmain: autoDraw = False
352.8710 	EXP 	text_2: autoDraw = True
353.0377 	EXP 	Sound  stopped
353.7377 	DATA 	Keypress: n
354.1540 	EXP 	text_2: autoDraw = False
355.0375 	EXP 	Sound  stopped
355.0377 	EXP 	New trial (rep=0, index=22): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
355.0407 	EXP 	Sound  started
355.0538 	EXP 	text_2: autoDraw = False
355.0538 	EXP 	fixationmain: autoDraw = False
355.0538 	EXP 	text_2: color = u'YELLOW (named)'
355.0538 	EXP 	text_2: text = u'YELLOW'
355.0538 	EXP 	fixationmain: autoDraw = True
355.8535 	EXP 	fixationmain: autoDraw = False
355.8702 	EXP 	text_2: autoDraw = True
356.0369 	EXP 	Sound  stopped
356.6036 	DATA 	Keypress: x
357.1532 	EXP 	text_2: autoDraw = False
358.0368 	EXP 	Sound  stopped
358.0370 	EXP 	New trial (rep=0, index=23): {u'color': u'YELLOW', u'congruent': 1, u'word': u'YELLOW', u'corrans': u'x'}
358.0399 	EXP 	Sound  started
358.0529 	EXP 	text_2: autoDraw = False
358.0529 	EXP 	fixationmain: autoDraw = False
358.0529 	EXP 	text_2: color = u'YELLOW (named)'
358.0529 	EXP 	text_2: text = u'YELLOW'
358.0529 	EXP 	fixationmain: autoDraw = True
358.8527 	EXP 	fixationmain: autoDraw = False
358.8694 	EXP 	text_2: autoDraw = True
359.0361 	EXP 	Sound  stopped
359.4361 	DATA 	Keypress: x
360.1523 	EXP 	text_2: autoDraw = False
361.0359 	EXP 	Sound  stopped
361.0361 	EXP 	New trial (rep=0, index=24): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
361.0387 	EXP 	Sound  started
361.0521 	EXP 	text_2: autoDraw = False
361.0521 	EXP 	fixationmain: autoDraw = False
361.0521 	EXP 	text_2: color = u'BLUE (named)'
361.0521 	EXP 	text_2: text = u'BLUE'
361.0521 	EXP 	fixationmain: autoDraw = True
361.8519 	EXP 	fixationmain: autoDraw = False
361.8686 	EXP 	text_2: autoDraw = True
362.0352 	EXP 	Sound  stopped
362.5186 	DATA 	Keypress: m
363.1515 	EXP 	text_2: autoDraw = False
364.0351 	EXP 	Sound  stopped
364.0353 	EXP 	New trial (rep=0, index=25): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
364.0382 	EXP 	Sound  started
364.0513 	EXP 	text_2: autoDraw = False
364.0513 	EXP 	fixationmain: autoDraw = False
364.0513 	EXP 	text_2: color = u'BLUE (named)'
364.0513 	EXP 	text_2: text = u'BLUE'
364.0513 	EXP 	fixationmain: autoDraw = True
364.8511 	EXP 	fixationmain: autoDraw = False
364.8677 	EXP 	text_2: autoDraw = True
365.0345 	EXP 	Sound  stopped
365.3512 	DATA 	Keypress: m
366.1507 	EXP 	text_2: autoDraw = False
367.0342 	EXP 	Sound  stopped
367.0344 	EXP 	New trial (rep=0, index=26): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
367.0370 	EXP 	Sound  started
367.0505 	EXP 	text_2: autoDraw = False
367.0505 	EXP 	fixationmain: autoDraw = False
367.0505 	EXP 	text_2: color = u'BLUE (named)'
367.0505 	EXP 	text_2: text = u'BLUE'
367.0505 	EXP 	fixationmain: autoDraw = True
367.8502 	EXP 	fixationmain: autoDraw = False
367.8669 	EXP 	text_2: autoDraw = True
368.0337 	EXP 	Sound  stopped
368.2836 	DATA 	Keypress: m
369.1499 	EXP 	text_2: autoDraw = False
370.0334 	EXP 	Sound  stopped
370.0336 	EXP 	New trial (rep=0, index=27): {u'color': u'BLUE', u'congruent': 1, u'word': u'BLUE', u'corrans': u'm'}
370.0362 	EXP 	Sound  started
370.0496 	EXP 	text_2: autoDraw = False
370.0496 	EXP 	fixationmain: autoDraw = False
370.0496 	EXP 	text_2: color = u'BLUE (named)'
370.0496 	EXP 	text_2: text = u'BLUE'
370.0496 	EXP 	fixationmain: autoDraw = True
370.8494 	EXP 	fixationmain: autoDraw = False
370.8660 	EXP 	text_2: autoDraw = True
371.0328 	EXP 	Sound  stopped
371.2662 	DATA 	Keypress: m
372.1491 	EXP 	text_2: autoDraw = False
373.0326 	EXP 	Sound  stopped
373.0328 	EXP 	New trial (rep=0, index=28): {u'color': u'GREEN', u'congruent': 0, u'word': u'BLUE', u'corrans': u'n'}
373.0354 	EXP 	Sound  started
373.0488 	EXP 	text_2: autoDraw = False
373.0488 	EXP 	fixationmain: autoDraw = False
373.0488 	EXP 	text_2: color = u'GREEN (named)'
373.0488 	EXP 	text_2: text = u'BLUE'
373.0488 	EXP 	fixationmain: autoDraw = True
373.8486 	EXP 	fixationmain: autoDraw = False
373.8653 	EXP 	text_2: autoDraw = True
374.0320 	EXP 	Sound  stopped
374.6820 	DATA 	Keypress: n
375.1482 	EXP 	text_2: autoDraw = False
376.0318 	EXP 	Sound  stopped
376.0320 	EXP 	New trial (rep=0, index=29): {u'color': u'RED', u'congruent': 1, u'word': u'RED', u'corrans': u'z'}
376.0345 	EXP 	Sound  started
376.0480 	EXP 	text_2: autoDraw = False
376.0480 	EXP 	fixationmain: autoDraw = False
376.0480 	EXP 	text_2: color = u'RED (named)'
376.0480 	EXP 	text_2: text = u'RED'
376.0480 	EXP 	fixationmain: autoDraw = True
376.8478 	EXP 	fixationmain: autoDraw = False
376.8644 	EXP 	text_2: autoDraw = True
377.0311 	EXP 	Sound  stopped
377.5491 	DATA 	Keypress: z
378.1474 	EXP 	text_2: autoDraw = False
379.0310 	EXP 	Sound  stopped
379.0313 	EXP 	New trial (rep=0, index=30): {u'color': u'GREEN', u'congruent': 1, u'word': u'GREEN', u'corrans': u'n'}
379.0350 	EXP 	Sound  started
379.0471 	EXP 	text_2: autoDraw = False
379.0471 	EXP 	fixationmain: autoDraw = False
379.0471 	EXP 	text_2: color = u'GREEN (named)'
379.0471 	EXP 	text_2: text = u'GREEN'
379.0471 	EXP 	fixationmain: autoDraw = True
379.8469 	EXP 	fixationmain: autoDraw = False
379.8636 	EXP 	text_2: autoDraw = True
380.0304 	EXP 	Sound  stopped
